X,Y,OBJECTID,CommunityID,CommunityName,Location,Latitude,Longitude,Sq_Mi_Land,Sq_Mi_Water,Section,Township,Range,Meridian,Climate,AsOfDate,IsMostRecent,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-163.175161039,62.0514716000001,369,{8AB67F75-EAB7-4DEB-8885-83230D155E9C},Saint Mary's,"St. Mary's is located on the north bank of the Andreafsky River, 5 miles from its confluence with the Yukon River. It lies 450 air miles west-northwest of Anchorage. The City of St. Mary's encompasses the Yup'ik villages of St. Mary's and Andreafsky.",62.0523,-163.1811,44,6.3,27,023N,076W,S,"Saint Mary's falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. The Yukon is ice-free from June through October.",2018/09/17 08:00:00+00,1,{D42F66D3-E72A-42E4-9EB0-1FB5CDCB4D0B},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-162.039910346,63.4783515770001,370,{9BB36ABC-66B2-4E89-99FA-C2128E2AFCC9},Saint Michael,St. Michael is located on the east coast of St. Michael Island in Norton Sound. It lies 125 miles southeast of Nome and 48 miles southwest of Unalakleet.,63.4786,-162.0371,21.8,6.3,19,023S,017W,K,"Saint Michael falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Summers are rainy, and fog is common. Norton Sound is ice free from early June to mid-November.",2018/09/17 08:00:00+00,1,{1C42773F-A2A2-4622-9D05-6421167F6937},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-170.282288308,57.1203994790001,371,{B7D914E8-D125-49F0-B374-8AE610E5DBC7},Saint Paul,"St. Paul is located on a narrow peninsula on the southern tip of St. Paul Island, the largest of the four islands in the Pribilofs. It lies 47 miles north of St. George Island, 240 miles north of the Aleutian Islands, 300 miles west of the Alaska mainland, and 750 air miles west of Anchorage.",57.1225,-170.2796,40.3,255.2,25,035S,132W,S,"Saint Paul falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms. The Bering Sea location results in cool weather year-round and a narrow range of mean temperatures, varying from 19 to 51 °F. Heavy fog is common during summer months.",2018/09/17 08:00:00+00,1,{C5E51FDD-CFA8-493D-A48D-0DBE0E16188D},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-151.333430504,60.617737726,372,{2606EF00-243D-41F4-890F-E340AD1ACFA5},Salamatof,"Salamatof is on the Kenai Peninsula, on the east shore of Cook Inlet at the mouth of Salamatof Creek, 5.5 miles northwest of the City of Kenai.",60.6177,-151.3334,,,14,006N,012W,S,"Salamatof falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{D9CA22D9-DFBF-44B4-A4A4-9CBF0FD6B552},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-146.977209651,64.482424574,373,{3AAD6031-4B4D-40A2-86B3-B59C6AE4046D},Salcha,"Salcha is located at the mouth of the Salcha River, 33 miles southeast of Fairbanks on the Richardson Highway, near what was once the Aurora Lodge.",64.5516,-146.9378,,,22,004S,004E,F,"Salcha falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{EEA441B6-0493-427C-96E1-01EF77268AB2},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-162.813681552,54.4805039460001,374,{1BECD06F-D53F-43D8-BAF3-32AC978D0E27},Sanak,"Sanak is located on Sanak Island, approximately 35 miles southeast of False Pass on the Alaska Peninsula.",54.4805,-162.8137,,,11,066S,091W,S,"Sanak falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms.",2018/09/17 08:00:00+00,1,{460B1C4D-6F75-46F5-A034-BC336444D555},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
-160.498090059,55.3409024270001,375,{BCCD0BE5-1002-4368-A664-108C425C91DD},Sand Point,"Sand Point is located on Humboldt Harbor on Popof Island, off the Alaska Peninsula, 570 air miles from Anchorage.",55.3516,-160.4756,7.8,21.1,9,056S,073W,S,"Sand Point falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms.",2018/09/17 08:00:00+00,1,{5BF6EC0C-E575-4741-BAD8-F6ACA6DCCE91},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-170.484026799,63.692977602,376,{72DFDB08-C634-4DC3-BA13-8C7F1E889436},Savoonga,"Savoonga is located on the northern coast of St. Lawrence Island in the Bering Sea, 164 miles west of Nome. It lies 39 miles southeast of Gambell.",63.6965,-170.4767,6.1,0,5,021S,061W,K,"Savoonga falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Temperature extremes from -34 to 67 °F have been recorded. The island is subject to prevailing winds, averaging 18 mph. Freeze-up on the Bering Sea occurs in mid-November, with break-up in late May.",2018/09/17 08:00:00+00,1,{C9DA8D12-CBC7-4A40-AF09-C664456B2557},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-131.597617767,55.318924232,377,{19994FB4-B48F-4B91-B7EA-9D86BD4F52BD},Saxman,"Saxman is located on the west side of Revillagigedo Island, 2 miles south of Ketchikan on the South Tongass Highway.",55.3177,-131.5945,1,0,33,075S,091E,C,"Saxman falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year.",2018/09/17 08:00:00+00,1,{67769D71-782F-4FD0-814F-85AF87032447},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-165.581572161,61.842810005,378,{95BD0825-5CB3-4695-B177-4D026DA5894C},Scammon Bay,"Scammon Bay is on the south bank of the Kun River, one mile from the Bering Sea. It lies to the north of the 2,300-foot Askinuk Mountains on the Yukon-Kuskokwim Delta.",61.8412,-165.5819,0.6,,10,020N,090W,S,"Scammon Bay falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Severe easterly winds during the fall and winter limit accessibility. The Bering Sea is ice-free from mid-June through October.",2018/09/17 08:00:00+00,1,{73808186-026E-48DE-A56A-081CFBF6C744},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-160.010110213,66.6043915110001,379,{E0F2C831-698F-4BCE-8AC1-4162BE7D6DCD},Selawik,"Selawik is located at the mouth of the Selawik River, where it empties into Selawik Lake, about 90 miles east of Kotzebue. It lies 670 miles northwest of Anchorage. The city is near the Selawik National Wildlife Refuge, a key breeding and resting spot for migratory waterfowl.",66.6046,-160.0119,2.5,0.9,20,014N,006W,K,"Selawik falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm. Temperature extremes have been recorded from -50 to 83 °F. The Selawik River is navigable from early June to mid-October.",2018/09/17 08:00:00+00,1,{5EFB62BE-DEA9-45A8-AAEC-8FFE71F3554A},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-151.71857386,59.4405972260001,380,{A8F5B7D5-CE39-47C3-BAB5-4BA4EDCEF514},Seldovia,"Seldovia is on the Kenai Peninsula on the south shore of Kachemak Bay, a 15-minute flight across from Homer. Flight time to Anchorage is 45 minutes.",59.4387,-151.715,0.4,0.2,31,008S,014W,S,"Seldovia falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{4EA44169-FFA1-4792-9AC9-9D3F70FA73D7},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-151.649954021,59.4743452750001,381,{87E87454-91AC-49AF-B812-E5B5DF65D0C8},Seldovia Village,"Seldovia Village is on the south shore of Kachemak Bay, northeast of the City of Seldovia, a 15-minute flight across from Homer. Flight time to Anchorage is 45 minutes.",59.4743,-151.65,,,22,008S,014W,S,"Seldovia Village falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{69763E8E-D2E1-4192-A423-D3701C4E0BE1},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-157.138190492,66.888044295,382,{9177B2E0-91EE-4644-A900-570CEA299846},Shungnak,"Shungnak is located on the west bank of the Kobuk River, about 150 miles east of Kotzebue. The original settlement was 10 miles further upstream at Kobuk.",66.8881,-157.1364,8.4,1.3,9,017N,008E,K,"Shungnak falls within the arctic climate zone, characterized by seasonal extremes in temperature. Winters are long and harsh, and summers are short but warm. Temperature extremes have been recorded from -60 to 90 °F. The Kobuk River is navigable from the end of May to mid-October.",2018/09/17 08:00:00+00,1,{FD1C1CDD-9CB6-4824-8560-BFF1DA6B0108},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-152.506355627,58.5559624690001,383,{DA178CFC-0A5C-4599-83B4-D8855FF01E3D},Shuyak Island,"Shuyak Island is located 54 air miles north of Kodiak, Alaska. The island's compact dimensions measure 12 miles long and 11 miles wide, but contain more sheltered interior waterways than anywhere in the Kodiak Archipelago.",58.556,-152.5064,,,1,019S,020W,S,"Shuyak Island falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{67931DA7-0146-4BAB-9016-D12618444267},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-149.43922421,60.103127945,384,{86E9E60C-762A-4D26-A7CC-57DC74916D5B},Seward,"Seward is situated on Resurrection Bay on the east coast of the Kenai Peninsula, 125 highway miles south of Anchorage. It lies at the foot of Mount Marathon and is the gateway to the Kenai Fjords National Park. Bear Creek and Lowell Point are adjacent to Seward.",60.13,-149.4433,14.4,7.1,34,001N,001W,S,"Seward falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers. This zone lacks prolonged periods of freezing weather at low altitudes and is characterized by cloudiness and frequent fog. The combination of heavy precipitation and low temperatures at high altitudes in the coastal mountains of southern Alaska accounts for the numerous mountain glaciers.",2018/09/17 08:00:00+00,1,{F07EC304-B4F4-4ABF-8299-F6D47B3F5E2E},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-159.530597672,62.6553703480001,385,{C1B6F29B-4A04-42DE-9F90-6F108C6C13A9},Shageluk,"Shageluk is located on the east bank of the Innoko River, approximately 20 miles east of Anvik and 34 miles northeast of Holy Cross. The Innoko is a tributary of the Yukon River.",62.6547,-159.5328,10.6,1.4,26,030N,055W,S,"Shageluk falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The Innoko River is generally ice-free from June through October.",2018/09/17 08:00:00+00,1,{58ED84CA-E330-4BFC-A80F-0C25FB002DA4},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-133.46234657,56.1375884060001,386,{0F7C77B7-69C7-48F2-B035-41C709DC35A5},Shakan Bay,Shakan was located on the north coast of Kosciusko Island near the North End of Prince of Wales Island in southern Southeast Alaska.,56.1508,-133.5713,,,23,066S,077E,C,"Shakan Bay falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain year-round.",2018/09/17 08:00:00+00,1,{B5E79794-3290-4D58-BEA0-627366A31585},,,GIS_OWNER_CDO,2023/09/27 06:50:08+00
-161.194356256,64.3545557040001,387,{CEDC63C2-3647-4702-B72B-D9E842E711FE},Shaktoolik,Shaktoolik is located on the east shore of Norton Sound. It lies 125 miles east of Nome and 33 miles north of Unalakleet.,64.3538,-161.1942,1.1,,23,013S,013W,K,"Shaktoolik falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{3340C9A3-B7F7-4D07-BDD3-DD6C87EBC51D},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
174.1121,52.7246000000001,388,{17AA4233-9435-4013-B2C1-D61FBB303CCE},Shemya Station,"Earekson Air Force Station, or Shemya Station, is located on Shemya Island on the western end of the Aleutian Chain.",52.7246,174.1121,,,14,086S,257W,S,"Shemya Station falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms.",2018/09/17 08:00:00+00,1,{0C30E92C-C1E4-468D-B308-94B48B2114A1},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-166.070764449,66.2551053340001,389,{D1F96C65-49BF-4E7B-AA32-F9C4C50BB628},Shishmaref,"Shishmaref is located on Sarichef Island, in the Chukchi Sea, just north of the Bering Strait. Shishmaref is 5 miles from the mainland, 126 miles north of Nome, and 100 miles southwest of Kotzebue. The village is surrounded by the 2.6 million-acre Bering Land Bridge National Reserve. It is part of the Beringian National Heritage Park, endorsed by Presidents Bush and Gorbachev in 1990.",66.2557,-166.0727,2.8,4.5,23,010N,035W,K,"Shishmaref falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. The Chukchi Sea is frozen from mid-November through mid-June.",2018/09/17 08:00:00+00,1,{5E000F8D-0972-45EB-9835-B25CA157BDFE},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-145.332149765,62.011065241,390,{EFEF6D9F-D6F7-4657-8942-88A418AFEAD4},Silver Springs,"Silver Springs is located along the Richardson Highway, just south of Glennallen. It is on the west bank of the Copper River, just south of its junction with the Tazlina River.",62.0111,-145.3321,,,25,003N,001W,C,"Silver Springs falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{7373B68F-69B5-49E9-8CC5-44B06D5F7551},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-135.338623038,57.0490212610001,391,{99E9981F-255D-4678-9D2E-704DC07798D6},Sitka,"Sitka is located on the west coast of Baranof Island fronting the Pacific Ocean, on Sitka Sound. An extinct volcano, Mount Edgecumbe, rises 3,200 feet above the community. It is 95 air miles southwest of Juneau and 185 miles northwest of Ketchikan. Seattle, Washington, lies 862 air miles to the south.",57.0583,-135.3448,2874,1937.5,35,055S,063E,C,"Sitka falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year. This zone lacks prolonged periods of freezing weather at low altitudes and is characterized by cloudiness and frequent fog. The combination of heavy precipitation and low temperatures at high altitudes in the coastal mountains of southern Alaska accounts for the numerous mountain glaciers.",2018/09/17 08:00:00+00,1,{4E1A59D2-A216-43B4-BEBC-02EAF53EB801},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-135.311691136,59.4557315170001,392,{F040B0E7-B5F6-47BE-82E0-63A3AC90CEC9},Skagway,"Skagway is located 90 miles northeast of Juneau at the northernmost end of Lynn Canal, at the head of Taiya Inlet. It lies 108 road miles south of Whitehorse and is just west of the Canadian border with British Columbia.",59.4632,-135.3076,452.4,11.9,12,028S,059E,C,"Skagway falls within the southeast maritime climate zone, characterized by cool summers, mild winters and heavy rain throughout the year. This zone lacks prolonged periods of freezing weather at low altitudes and is characterized by cloudiness and frequent fog. The combination of heavy precipitation and low temperatures at high altitudes in the coastal mountains of southern Alaska accounts for the numerous mountain glaciers.",2018/09/17 08:00:00+00,1,{CEB9562B-1442-4451-98C3-6BF747DFB197},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-151.201335519,61.967723064,393,{6F43A244-13B0-42B5-92FB-6D2ACE90ED71},Skwentna,"Skwentna lies on the south bank of the Skwentna River at its junction with Eight Mile Creek, 70 air miles northwest of Anchorage in the Mat-Su Borough. It lies in the Yentna River Valley.",61.9662,-151.1957,,,25,022N,011W,S,"Skwentna falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{72DCD509-6213-47A9-9F66-919BFC349314},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-143.96993915,62.7065704010001,394,{92647992-DE7B-4457-BD55-CB46CE9A4C4E},Slana,"Slana stretches along the Nabesna Road, which runs south of the Tok Cutoff at mile 63. It lies at the junction of the Slana and Copper Rivers, 53 miles southwest of Tok.",62.7096,-143.9644,,,29,011N,008E,C,"Slana falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{254709C2-56B6-4B94-8325-2CD521353A7C},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-157.170409752,61.702682381,395,{0250F433-FD97-4CC6-8D40-1385C394201D},Sleetmute,"Sleetmute is located on the east bank of the Kuskokwim River, 1.5 miles north of its junction with the Holitna River. It lies 79 miles east of Aniak, 166 miles northeast of Bethel, and 243 miles west of Anchorage.",61.7027,-157.1704,,,25,019N,044W,S,"Sleetmute falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. High winds often cause flight delays in the fall and winter. The Kuskokwim is ice-free from mid-June through October.",2018/09/17 08:00:00+00,1,{54114C8F-D3C7-41A1-946D-7B04CB9F76B5},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-151.065851985,60.4904472050001,396,{D7CCEBD6-7236-44C6-9E78-19F98183CFFC},Soldotna,"Soldotna is on the Kenai Peninsula, 150 highway miles south of Anchorage, at the junction of the Sterling and Kenai Spur Highways. It lies 10 miles inland from Cook Inlet and borders the Kenai River.",60.4918,-151.0691,6.9,0.5,29,005N,010W,S,"Soldotna falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{167D0182-77E6-4B0C-A7C7-6FC5C0F1C3C9},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-164.44162838,64.5605626540001,397,{798D00BB-D4F4-4E3A-9A5D-E08E4F4420E3},Solomon,"Solomon is located on the west bank of the Solomon River, 30 miles east of Nome. It lies one mile north of Norton Sound.",64.5606,-164.4416,,,3,011S,029W,K,"Solomon falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Summers in Solomon are short, wet, and mild; winters are cold and windy.",2018/09/17 08:00:00+00,1,{CE12A624-03AF-4FAD-B3B4-B46CF2067ECA},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-149.3155438,61.5875606000001,398,{84B4826F-176E-4EF4-B844-179B36558677},South Lakes,"South Lakes CDP is located approximately three miles east of Wasilla in the Matanuska-Susitna Borough. It is south of the North Lakes CDP, east of Wasilla City Limits, and west of the Gateway CDP",61.5787,-149.3075,,,8,017N,001E,S,"South Lakes falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{2AE791A2-6774-4283-9DF1-B4F1414DC17D},,,GIS_OWNER_CDO,2023/09/27 07:14:33+00
-157.006924355,58.7132667830001,399,{8C659093-914F-41E2-BE61-E3576613F3BC},South Naknek,"South Naknek is located on the south bank of the Naknek River on the Alaska Peninsula, 297 miles southwest of Anchorage. It lies just west of the Katmai National Park and Preserve.",58.7133,-157.0069,,,11,017S,047W,S,"South Naknek falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. Fog is common during summer months.",2018/09/17 08:00:00+00,1,{5194ED87-8D53-40A4-88B4-A59ECACA2BCB},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-147.759239419,64.8110743760001,400,{06C11331-3BBB-4E38-B7C8-8E9706C868E8},South Van Horn,"South Van Horn is located within the Fairbanks North Star Borough, to the south and southeast of the City of Fairbanks.",64.8111,-147.7592,,,21,001S,001W,F,"South Van Horn falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{2993E624-E14A-4660-A0E5-5D7329A5788D},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
-160.55117694,55.241350395,401,{0B747030-0A9A-4421-8EE6-E0B1DD8E6BAD},Squaw Harbor,"Squaw Harbor is located on the north coast of Baralof Bay, approximately seven miles SSW of Sand Point on Unga Island in the Aleutian Islands chain.",55.2414,-160.5512,,,17,057S,074W,S,"Squaw Harbor falls within the southwest maritime climate zone, characterized by persistently overcast skies, high winds, and frequent cyclonic storms.",2018/09/17 08:00:00+00,1,{8A57A75C-FE44-4228-A92B-5C0A70D99840},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
-162.291497704,63.5238097220001,402,{28ACD99B-0BF6-4373-A5BA-4F063E34485C},Stebbins,"Stebbins is located on the northwest coast of St. Michael Island, on Norton Sound. It lies 8 miles north of St. Michael and 120 miles southeast of Nome.",63.5194,-162.2877,35.2,1.7,2,023S,019W,K,"Stebbins falls within the transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers.",2018/09/17 08:00:00+00,1,{A0ED60A9-3893-4568-80B1-647D573FB042},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-147.488146159,64.8923484110001,403,{70C8E48C-BFDB-49A3-ABA9-0B244839932A},Steele Creek,Steele Creek is located approximately seven miles northeast of the City of Fairbanks along Chena Hot Springs Road.,64.8923,-147.4881,,,23,001N,001E,F,"Steele Creek falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{58EBBFFB-5161-4151-9020-3ECFB41D680D},,,GIS_OWNER_CDO,2023/09/27 01:18:58+00
-150.797036409,60.537029083,404,{DC7B95CA-114F-4D3E-95BE-B7965D32E2EF},Sterling,"Sterling is located on the Sterling Highway at the junction of the Moose and Kenai Rivers, 18 miles east of the City of Kenai.",60.537,-150.797,,,11,005N,009W,S,"Sterling falls within the gulf coast transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{DEB4424A-902D-487D-9CE4-F6974736BECB},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-149.084438212,66.0045244820001,405,{169CE60B-858B-4A5D-801B-CB9E3179349B},Stevens Village,"Stevens Village is located on the north bank of the Yukon River, 17 miles upstream of the Dalton Highway bridge crossing and 90 air miles northwest of Fairbanks.",66.0045,-149.0845,,,29,014N,007W,F,"Stevens Village falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The winters are long and harsh, and the summers are short but warm. After freeze-up, the plateau is a source of cold, continental arctic air. Daily minimum temperatures between November and March are usually below 0 °F. Extended periods of -50 to -60 °F are common. Summer high temperatures run 65 to 72 °F; a high of 97 °F was recorded once. The Yukon River is ice-free from the end of May through mid-September.",2018/09/17 08:00:00+00,1,{6D500CAC-A80A-413B-92ED-11EF881E55E2},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-156.588255413,61.787160128,406,{3C0B8851-31F2-4CA0-B3E0-A7DE145D4BB3},Stony River,"Stony River is located on the north bank of the Kuskokwim River, 2 miles north of its junction with the Stony River. The village is 100 miles east of Aniak, 185 miles northeast of Bethel, and 225 miles west of Anchorage.",61.7872,-156.5883,,,30,020N,040W,S,"Stony River falls within the western transitional climate zone, characterized by tundra interspersed with boreal forests, and weather patterns of long, cold winters and shorter, warm summers. High winds often cause flight delays in the fall and winter. The Kuskokwim is ice-free from mid-June through October.",2018/09/17 08:00:00+00,1,{66626EA3-8BA4-4A92-8CE3-E4ECCBB71729},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-149.42613053,60.8840471170001,407,{C94A527A-FE5F-481B-BCAA-88435D1E5189},Sunrise,"Sunrise is located 7 miles southeast of Hope, at the mouth of Sixmile Creek, on the south shore of the Turnagain Arm of Cook Inlet. The community lies on the Hope Highway, northwest of the Seward Highway in the Kenai Peninsula Borough.",60.884,-149.4261,,,10,009N,001W,S,"Sunrise falls within the gulf coast maritime climate zone, characterized by a rainy atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{A64F3609-131C-4042-B03E-38FBFF26F592},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-148.848113765,63.8538302530001,408,{6A1DCF5A-8681-42C4-BCAE-F47535429352},Suntrana,,63.8538,-148.8481,,,24,012S,007W,F,"Suntrana falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers.",2018/09/17 08:00:00+00,1,{C7F5EC6A-EDDD-41D0-801F-BF83C8ECF83B},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-150.633884478,61.498366226,409,{42EFB0E5-DFC0-4003-A9E2-0CA2A1F23F56},Susitna,"Susitna is located on the west bank of the Susitna River, at the foot of Mount Susitna. It lies 30 air miles northwest of Anchorage, west of Big Lake, in the Mat-Su Borough.",61.4984,-150.6339,,,12,016N,008W,S,"Susitna falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{2F2A226A-0772-4D2F-AC49-C871D5F6BA85},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-150.043593822,62.1312135000001,410,{3366F161-F33D-48D6-A9DD-79C2B203D73C},Susitna North,"Susitna North (formerly Y) is the developed area between Willow and Talkeetna, on the George Parks Highway. The George Parks Highway and Talkeetna Spur Road form what is locally known as the ""Talkeetna Y"" at milepost 98.7. Susitna North includes Montana Creek and Sunshine.",62.1312,-150.0436,,,32,024N,004W,S,"Susitna North falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{79EB99BD-CA7D-4FAD-9595-CF746BAE25BD},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-148.877340401,61.7095915850001,411,{126A149F-F9BD-42EC-8D66-E4883B8016E2},Sutton-Alpine,"Sutton-Alpine is between miles 52 and 72 of the Glenn Highway, 11 miles northeast of Palmer in the Mat-Su Borough. The area is accessed by Chickaloon Way and Jonesville Road.",61.7159,-148.8784,,,22,019N,003E,S,"Sutton-Alpine falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{4B9E1E81-5323-41E8-9E64-081646E0C5D9},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-156.061952512,62.9879595240001,412,{85E095CB-FA7C-489E-81CF-7471581BE04A},Takotna,"Takotna is located in Interior Alaska on the north bank of the Takotna River in a broad scenic river valley, 17 air miles west of McGrath in the Kilbuck-Kuskokwim Mountains.",62.988,-156.062,,,35,034N,036W,S,"Takotna falls within the continental climate zone, characterized by extreme temperature differences. The continental climate zone encompasses most of the central part of the state and experiences extremely cold winters and warm summers. The Takotna River is generally ice-free from June through October.",2018/09/17 08:00:00+00,1,{1BA97D11-37C0-4706-9799-1B1B6BFAACE2},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
-150.111999344,62.3231702530001,413,{3EC46053-F188-4C9A-B758-A0D57EF8F834},Talkeetna,"Located at the junction of the Talkeetna and Susitna Rivers, it lies 115 miles north of Anchorage at mile 226.7 of the Alaska Railroad. The paved Talkeetna Spur Road runs 14 miles east off the George Parks Highway at milepost 98.7.",62.3176,-150.1081,,,25,026N,005W,S,"Talkeetna falls within the transitional climate zone, characterized by a semi-arid atmosphere, long, cold winters, and mild summers.",2018/09/17 08:00:00+00,1,{19CFB090-6E01-456F-89ED-67B0D4B13911},,,GIS_OWNER_CDO,2018/09/18 03:39:51+00
