X,Y,OBJECTID,PCECommunity,CommunityName,EntityName,DataYear,Population,ReportedPeriods,ResidentialCustomers,CommunityFacilitiesCustomers,OtherCustomers,ResidentialkWhEligibleforPCE,FacilitieskWhEligibleforPCE,TotalkWhEligibleforPCECredit,TotalkWhSold,TotalDieselFuelUsed,TotalCostOfFuel,AveragePriceOfFuelPerGallon,TotalNonFuelExpenses,YearToDatePCEDisbursements,TotalDieselGeneratedkWh,TotalNonDieselGeneratedkWh,TotalPurchasedkWhs,ResidentialRateBasedOn500kWh,PCERateApplied,EffectiveResidentialRate,Notes,IsMostRecent,CommunityAggRowPos
-604707.768126036,1222202.94569942,2804,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2019,673,12,136,15,28,607953,298419,906372,1560567,227322,715055,3.15,329246,224851,3010133,782396,0,0.5449,0.2752,0.2697,,,1
-604707.768126036,1222202.94569942,2805,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2018,656,12,133,15,29,614963,322673,937636,1610207,241640,680708,2.82,351349,228925,2775870,956308,0,0.4972,0.2365,0.2607,,,1
-604707.768126036,1222202.94569942,2806,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2017,622,12,130,15,32,616238,324320,940558,1635774,215616,646956,3,322834,252222,2969436,602800,0,0.5111,0.272,0.2391,,,1
-604707.768126036,1222202.94569942,2807,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2016,623,12,134,15,31,616480,300103,916583,1676525,207878,735251,3.54,476301,284193,2815179,786096,0,0.5315,0.298,0.2335,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2808,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2015,630,12,132,13,35,579472,264752,844224,1632100,207603,810756,3.91,401333,285529,2812081,673746,0,0.5697,0.3401,0.2296,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2809,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2014,638,12,131,13,35,575593,266029,841622,1580412,197982,762335,3.85,370034,285830,2641489,612278,0,0.5397,0.3409,0.1988,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2810,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2013,598,12,136,12,29,582394,270017,852411,1603955,189212,718541,3.8,439815,290752,2609319,726450,0,0.549,0.3569,0.1921,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2811,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2012,590,12,136,14,25,563285,281229,844514,1583767,214287,797349,3.72,386219,284878,2900910,441875,0,0.5777,0.3608,0.2169,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2812,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2011,596,,137,13,,557062,273181,830243,1506924,189880,626290.42,3.3,382482,240781,2652659,663127,0,0.5126,0.3073,0.2053,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2813,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2010,605,,123,14,,551792,207137,758929,1544247,188688,619384.6,3.28,391675,235174,2826969,374167,0,0.4953,0.2817,0.2136,Provides power to Nightmute and Tununak via intertie,,1
-604707.768126036,1222202.94569942,2814,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2006,561,,146,13,,500103,156892,656995,1500910,1738694,228832.29,,,152385.91,1738694,131575,,0.4818,0.286,0.1958,Three months of date for Toksook Bay and Tununak due to new plant. All kWhs generated non-diesel were wind generated. Non-fuel expenses for all AVEC locations are reported with Wales as a total. Average Price of Fuel calculations could not be made due to ,,1
-604707.768126036,1222202.94569942,2815,Toksook Bay PCE,Toksook Bay,Alaska Village Electric Cooperative,2001,527,,112,10,,433197,136554,569751,1035114,100045,124079.9,1.24,,139136.99,1185598,,,0.4419,0.1978,0.2441,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
-373148.240750568,1254734.01287349,2816,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2019,367,12,101,6,11,213244,22176,235420,457481,53868,187713,3.48,94973,87804,493886,0,0,0.75,0.3997,0.3503,Generation & Powerhouse cons. kWh = 10 months.,1,1
-373148.240750568,1254734.01287349,2817,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2018,363,12,101,6,14,230645,41576,272221,503087,52842,194848,3.69,65134,88490,602705,0,0,0.75,0.377,0.373,,,1
-373148.240750568,1254734.01287349,2818,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2017,376,12,101,6,15,225631,43716,269347,429598,46419,153138,3.3,86972,81953,512372,0,0,0.75,0.5016,0.2484,,,1
-373148.240750568,1254734.01287349,2819,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2016,372,12,102,6,14,235745,45562,281307,496149,49672,211971,4.27,36169,107995,567146,0,0,0.96,0.5295,0.4305,Only 3 mo's non-fuel costs reported,,1
-373148.240750568,1254734.01287349,2820,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2015,380,12,96,6,16,205667,40539,246206,482210,57891,230455,3.98,165190,71502,283444,0,0,0.96,0.2876,0.6724,Generation figures unavailable for Nov-Apr,,1
-373148.240750568,1254734.01287349,2821,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2014,384,12,96,5,18,198356,9671,208027,571937,57251,230079,4.02,62673,78797,721214,0,0,0.96,0.2952,0.6648,,,1
-373148.240750568,1254734.01287349,2822,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2013,373,12,96,5,18,222973,23068,246041,559560,56061,242254,4.32,61146,108915,723787,0,0,0.6,0.4442,0.1558,,,1
-373148.240750568,1254734.01287349,2823,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2012,373,12,81,5,16,182431,17475,199906,497589,54619,197513,3.62,125488,65483,664658,0,0,0.6,0.4467,0.1533,Sep 11 through Nov 11 kWh generated per reported to RCA,,1
-373148.240750568,1254734.01287349,2824,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2011,471,,87,5,,222189,23805,245994,507644,54189,158569.7,2.93,116380,77980,590107,0,0,0.6,0.317,0.283,,,1
-373148.240750568,1254734.01287349,2825,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2010,500,,84,5,,237273,20387,257660,505953,52907,255536.34,4.83,75830,92448,667071,0,0,0.6,0.3588,0.2412,,,1
-373148.240750568,1254734.01287349,2826,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2006,,,,,,,,,,,,,,,,,,,,,Utility reported less than twelve 12 months of data and was not included in this report.,,1
-373148.240750568,1254734.01287349,2827,Tuluksak PCE,Tuluksak,Tuluksak Traditional Power Utility,2001,454,,75,4,,193577,43466,237043,387797,51431,117364.66,2.28,40962.23,43446.87,439600,,,0.4,0.1434,0.2566,,,1
-475945.642041781,1181762.44420864,2828,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2023,485,12,147,9,35,636982,37518,674500,1193561,95526,359552,3.76,407299,306472,1232370,110615,0,0.65,0.4565,0.1935,,1,1
-475945.642041781,1181762.44420864,2829,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2022,468,12,139,10,37,523946,38557,562503,1155639,94877,270801,2.85,403211,211452,1209410,69975,0,0.65,0.378,0.272,,,1
-475945.642041781,1181762.44420864,2830,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2021,464,11,113,7,32,498601,31469,530070,1149693,100383,302607,3.01,369731,202829,1225087,68936,0,0.65,0.3708,0.2792,Utility Unable To Verify Plant Meter Readings Due To Pwr Plant Upgrade Project,,1
-475945.642041781,1181762.44420864,2831,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2020,466,12,138,10,41,461244,31414,492658,1123920,108249,345084,3.19,379995,202285,1146650,118495,0,0.65,0.3949,0.2551,,,1
-475945.642041781,1181762.44420864,2832,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2019,471,12,149,10,45,442849,23448,466297,1011732,93047,309734,3.33,371384,169471,955280,162941,4356,0.65,0.4246,0.2254,,,1
-475945.642041781,1181762.44420864,2833,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2018,454,12,110,7,31,418179,20002,438181,921575,88980,235210,2.64,400382,106889,921620,107510,54194,0.65,0.2896,0.3604,,,1
-475945.642041781,1181762.44420864,2834,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2017,438,12,110,7,31,435216,30714,465930,1019354,83559,227667,2.72,392028,117445,895240,208062,79854,0.65,0.2354,0.4146,Jan 2017 generation estimated by utility,,1
-475945.642041781,1181762.44420864,2835,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2016,437,12,108,8,29,422533,28943,451476,990395,77580,232556,3,400742,129597,824670,260551,82179,0.65,0.2938,0.3562,,,1
-475945.642041781,1181762.44420864,2836,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2015,417,12,108,8,28,412706,33648,446354,989310,82311,312482,3.8,340127,155499,847269,204188,78673,0.65,0.3281,0.3219,,,1
-475945.642041781,1181762.44420864,2837,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2014,420,12,95,7,31,412465,28235,440700,968414,84283,356110,4.23,336879,194071,833480,219108,47678,0.65,0.4117,0.2383,,,1
-475945.642041781,1181762.44420864,2838,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2013,428,12,95,7,31,390105,14166,404271,986357,86492,405792,4.69,345504,197964,859558,196349,0,0.65,0.4624,0.1876,"Oct,Dec,Jan,Mar,Jun reported generation < sales",,1
-475945.642041781,1181762.44420864,2839,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2012,408,12,95,7,31,345036,14749,359785,918953,98969,389018,3.93,528861,130935,1004593,0,0,0.65,0.45,0.2,,,1
-475945.642041781,1181762.44420864,2840,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2011,384,,91,8,,325582,15142,340724,907754,83236,276541.41,3.32,389314,80592,997080,0,0,0.65,0.2346,0.4154,,,1
-475945.642041781,1181762.44420864,2841,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2010,417,,92,7,,292895,16083,308978,820829,77721,218298.52,2.81,205779,92771,779301,0,0,0.65,0.2149,0.4351,Diesel kWh generated not reported Jan10-Feb10,,1
-475945.642041781,1181762.44420864,2842,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2006,398,,89,4,,240078,33807,273885,774620,940952,179617.36,2.3765,313845,51682.51,940952,,,0.52,0.2058,0.3142,,,1
-475945.642041781,1181762.44420864,2843,Tuntutuliak PCE,Tuntutuliak,Tuntutuliak Community Service Assoc.,2001,350,,86,4,,331443,53401,384844,730815,72371,119913.1,1.66,121785.58,81108.39,813009,,,0.46,0.1627,0.2973,,,1
-611413.525021059,1229766.47294829,2844,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2023,396,12,87,7,27,426629,35994,462623,1030327,0,0,,263024,141350,0,0,0,0.597,0.3341,0.2629,Receives power from Toksook Bay via intertie,1,1
-611413.525021059,1229766.47294829,2845,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2022,368,12,92,8,27,368468,51452,419920,1032212,0,0,,205254,102193,0,0,0,0.5123,0.2449,0.2674,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2846,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2021,376,12,91,9,29,353964,61102,415066,1017067,0,,,200538,107660,0,0,0,0.5237,0.2458,0.2779,Receives Power From Toksook Bay Via Intertie,,1
-611413.525021059,1229766.47294829,2847,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2020,370,12,90,9,26,345495,68130,413625,970697,0,,,204436,117864,0,0,0,0.5822,0.2954,0.2868,Receives Power From Toksook Bay Via Intertie,,1
-611413.525021059,1229766.47294829,2848,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2019,362,12,92,9,25,350084,69525,419609,963273,0,,,203230,106587,0,0,0,0.5449,0.2752,0.2697,,,1
-611413.525021059,1229766.47294829,2849,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2018,387,12,89,9,26,347802,65874,413676,994221,0,,,216940,103948,0,0,0,0.4972,0.2365,0.2607,See Toksook Bay for generation data,,1
-611413.525021059,1229766.47294829,2850,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2017,395,12,89,9,27,352039,67590,419629,999103,0,,,197181,115312,0,0,0,0.5111,0.272,0.2391,,,1
-611413.525021059,1229766.47294829,2851,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2016,384,12,88,11,28,342715,80183,422898,1040461,0,,,295595,131365,0,0,0,0.5315,0.298,0.2335,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2852,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2015,352,12,86,8,31,346062,95340,441402,986549,0,,,242592,150963,0,0,0,0.5697,0.3401,0.2296,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2853,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2014,354,12,85,9,24,338950,89593,428543,850982,0,,,199247,147709,0,0,0,0.5397,0.3409,0.1988,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2854,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2013,342,12,92,8,20,353791,83787,437578,846960,0,,,232242,150630,0,0,0,0.549,0.3569,0.1921,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2855,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2012,327,12,91,8,20,356110,93323,449433,849531,0,,,242544,152776,0,0,0,0.5777,0.3608,0.2169,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2856,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2011,330,,91,9,,375587,88569,464156,859724,0,0,0,218212,136073,0,0,0,0.5126,0.3073,0.2053,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2857,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2010,332,,92,10,,354593,109556,464149,860172,0,0,0,218170,145150,0,0,0,0.4953,0.2817,0.2136,Receives power from Toksook Bay via intertie,,1
-611413.525021059,1229766.47294829,2858,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2006,328,,91,11,,330849,94336,425185,819894,651092,87811.52,1.7756,,92428.54,651092,,,0.474,0.2786,0.1954,Nine months of data for Toksook Bay and Tununak due to new plant. Non-fuel expenses for all AVEC locations are reported with Wales as a total.,,1
-611413.525021059,1229766.47294829,2859,Tununak PCE,Tununak,Alaska Village Electric Cooperative,2001,331,,81,7,,282022,70441,352463,700621,63761,74569.78,1.17,,82736.37,791653,,,0.429,0.1887,0.2403,Operating expenses for the AVEC communities are reported as a total for the utility in the community of Wales.,,1
-358378.418504991,1025834.33468098,2860,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2023,85,12,35,6,7,104527,28463,132990,240414,0,0,,20652,36984,0,0,300168,0.5027,0.2682,0.2345,Purchases power from AVEC. Reported non-fuel expense = 10 months,1,1
-358378.418504991,1025834.33468098,2861,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2022,96,12,35,6,7,109099,36200,145299,320813,0,0,,263,36630,0,0,341183,0.504,0.2521,0.2519,"Purchases power from AVEC; Reported non-fuel expense = 7 months",,1
-358378.418504991,1025834.33468098,2862,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2021,89,4,35,5,9,32854,5958,38812,86497,11585,36912,3.19,6016,11554,0,0,0,0.504,0.2977,0.2063,Utility Only Reported Data For 4 Months. Reported kWh Generation Meters Broken.,,1
-358378.418504991,1025834.33468098,2863,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2020,96,10,34,6,8,73996,23302,97298,284567,32233,102701,3.19,14523,30241,0,0,0,0.5055,0.313,0.1925,Utility Only Submitted 10 Monthly Reports. kWh Generation Data Not Available.,,1
-358378.418504991,1025834.33468098,2864,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2019,86,12,32,6,7,99987,26149,126136,272879,36316,110309,3.04,20972,36611,0,0,0,0.5106,0.3098,0.2008,"kWh generated not available, plant meter broken",,1
-358378.418504991,1025834.33468098,2865,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2018,85,12,33,5,8,108557,34252,142809,271334,31612,89361,2.83,21809,40324,308334,0,0,0.5084,0.2742,0.2342,,,1
-358378.418504991,1025834.33468098,2866,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2017,83,12,30,5,10,89852,36292,126144,265073,29242,75877,2.59,17524,28161,0,0,0,0.512,0.2563,0.2557,Pwhse meters broken. Generation data not available.,,1
-358378.418504991,1025834.33468098,2867,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2016,87,12,30,5,9,90716,32583,123299,243706,0,,,18965,33220,0,0,0,0.75,0.2411,0.5089,Pwhse meters broken.  Data not available.,,1
-358378.418504991,1025834.33468098,2868,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2015,82,12,28,5,9,93632,36200,129832,249776,21321,82442,3.87,17577,46786,0,0,0,1,0.3766,0.6234,No gen. figures available. Only 9 months fuel data reported.,,1
-358378.418504991,1025834.33468098,2869,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2014,83,12,29,6,9,96773,37701,134474,256133,29180,122329,4.19,16763,55153,143605,0,0,1.0004,0.357,0.6434,"Only reported 6 months kWh generation; broken meters",,1
-358378.418504991,1025834.33468098,2870,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2013,79,12,29,6,9,97560,43875,141435,275954,37237,170387,4.58,19536,58095,321257,0,0,1.004,0.4617,0.5423,"Jul-Aug 12 kWh generation estimated; Feb,May reptd generation < sales",,1
-358378.418504991,1025834.33468098,2871,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2012,74,12,28,6,9,98203,43842,142045,211584,30754,126404,4.11,13481,55372,269363,0,0,0.554,0.407,0.147,"Sep 11 kWh gen. per utility estimate; May 12 & Jun 12 kWh generated not reported",,1
-358378.418504991,1025834.33468098,2872,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2011,74,,28,6,,94668,41152,135820,200494,24184,93532.32,3.87,13591,48155,299744,0,0,0.5597,0.3722,0.1875,Diesel Fuel Gallons & Cost not reported for 10/11 & 11/11.,,1
-358378.418504991,1025834.33468098,2873,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2010,75,,28,7,,97321,39122,136443,191462,28540,112999.03,3.96,18298,52091,241763,0,0,0.55,0.301,0.249,Diesel kWh generated not reported Oct09,,1
-358378.418504991,1025834.33468098,2874,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2006,67,,30,5,,85985,32843,118828,155335,225425,89655,3.0001,18637.5,28975.82,225425,,,0.5,0.2937,0.2063,,,1
-358378.418504991,1025834.33468098,2875,Twin Hills PCE,Twin Hills,Twin Hills Village Council,2001,76,,25,5,,13454,5060,18514,22190,3504,7569.88,2.16,5002.5,4240.67,22420,,,0.5,0.1897,0.3103,,,1
-332652.664299918,1562728.30203533,2876,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2023,734,12,276,24,89,1100962,268194,1369156,3622245,215274,749173,3.48,361044,401296,3278860,639194,0,0.6276,0.3087,0.3189,Non-Fuel reported = 8 mths,1,1
-332652.664299918,1562728.30203533,2877,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2022,706,12,276,16,96,991327,308398,1299725,3811645,236246,616831,2.61,1,245310,3600636,604998,0,0.4431,0.1866,0.2565,Non-Fuel Costs Not Reported.,,1
-332652.664299918,1562728.30203533,2878,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2021,721,12,272,23,88,999045,322603,1321648,3797113,218635,592811,2.71,,242218,3372244,768422,0,0.4491,0.1882,0.2609,Non-Fuel Costs Not Reported.,,1
-332652.664299918,1562728.30203533,2879,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2020,722,12,273,27,89,999275,359901,1359176,4058894,239396,634529,2.65,,223244,3645284,790395,0,0.4643,0.1585,0.3058,Non-Fuel Costs Not Reported.,,1
-332652.664299918,1562728.30203533,2880,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2019,745,12,270,21,91,1019934,305925,1325859,3918356,235249,620475,2.64,563326,219169,3586032,660931,0,0.4454,0.159,0.2864,Only 6 months of non-fuel costs reported,,1
-332652.664299918,1562728.30203533,2881,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2018,758,12,270,21,88,1018953,350398,1369351,3953458,228032,567670,2.49,,213539,3441700,972128,0,0.4361,0.1551,0.281,Non-fuel costs not provided by utility,,1
-332652.664299918,1562728.30203533,2882,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2017,745,12,261,22,91,1013800,293886,1307686,3930983,233708,650978,2.79,1100335,234167,3551504,774073,0,0.4501,0.1729,0.2772,Non-fuel expenses not reported,,1
-332652.664299918,1562728.30203533,2883,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2016,744,12,254,20,91,1033269,300233,1333502,4035733,229417,770893,3.36,416827,289128,3483268,1033377,0,0.4167,0.2014,0.2153,Only 5 months of non-fuel costs reported,,1
-332652.664299918,1562728.30203533,2884,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2015,701,12,281,20,55,995018,358079,1353097,4137872,237209,897610,3.78,670423,338738,3507813,1026716,0,0.4674,0.2504,0.217,Only 8 months of non-fuel costs reported,,1
-332652.664299918,1562728.30203533,2885,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2014,700,12,286,16,62,991950,391124,1383074,4139993,236067,877270,3.72,895959,300249,3430435,978776,0,0.416,0.2568,0.1592,,,1
-332652.664299918,1562728.30203533,2886,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2013,692,12,284,15,62,985872,386950,1372822,4137423,226047,828671,3.67,1219742,287426,3306720,1173526,0,0.4166,0.2097,0.2069,,,1
-332652.664299918,1562728.30203533,2887,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2012,688,12,285,15,60,953097,389038,1342135,4100422,240562,811271,3.37,170128,284140,3631262,843257,0,0.4146,0.2162,0.1984,Reported 3 months non-fuel costs,,1
-332652.664299918,1562728.30203533,2888,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2011,725,,284,16,,955759,402034,1357793,4164334,251965,702811.42,2.79,89359,265248,3706555,765124,0,0.3763,0.188,0.1883,Non-Fuel expenses only reported for 02/11 & 06/11,,1
-332652.664299918,1562728.30203533,2889,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2010,723,,289,16,,932351,392836,1325187,4014894,286950,877413.36,3.06,58358,295764,3927057,341956,0,0.3863,0.209,0.1773,,,1
-332652.664299918,1562728.30203533,2890,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2006,728,,267,15,,807263,442142,1249405,3795670,3984960,631282.6,2.1576,587188,175353.54,3984960,,,0.3372,0.1804,0.1568,,,1
-332652.664299918,1562728.30203533,2891,Unalakleet PCE,Unalakleet,Unalakleet Valley Electrical Cooperative,2001,757,,257,13,,853448,331365,1184813,3844894,299476,372209,1.24,615529,133347.56,3996880,,,0.2693,0.0867,0.1826,,,1
-821101.945279297,506511.382085757,2892,Unalaska PCE,Unalaska,City of Unalaska,2023,4195,12,808,58,198,2126177,2907960,5034137,40262408,2756745,11783226,4.27,5402527,1174180,42695436,0,0,0.4778,0.1833,0.2945,,1,1
-821101.945279297,506511.382085757,2893,Unalaska PCE,Unalaska,City of Unalaska,2022,4561,12,791,58,196,1919463,3089199,5008662,43480742,2957114,9116564,3.08,5331715,781173,45984338,4832,0,0.5937,0.2453,0.3484,,,1
-821101.945279297,506511.382085757,2894,Unalaska PCE,Unalaska,City of Unalaska,2021,4592,12,780,58,195,1962090,3014824,4976914,41546588,2816336,5031671,1.79,4721344,360961,44089317,0,0,0.4099,0.1008,0.3091,,,1
-821101.945279297,506511.382085757,2895,Unalaska PCE,Unalaska,City of Unalaska,2020,4333,12,776,58,195,1883310,3077749,4961059,51366052,3005191,6664857,2.22,5196057,567378,49682599,0,0,0.3262,0.0386,0.2876,"kWh's Generated, Fuel Used & Fuel Costs = 11 Months",,1
-821101.945279297,506511.382085757,2896,Unalaska PCE,Unalaska,City of Unalaska,2019,4341,12,750,58,195,1857097,2999709,4856806,50930888,3439665,8775027,2.55,4997854,678535,53379409,0,0,0.4151,0.1394,0.2757,,,1
-821101.945279297,506511.382085757,2897,Unalaska PCE,Unalaska,City of Unalaska,2018,4448,12,750,58,197,1849828,2983706,4833534,55350767,3643265,8248912,2.26,4666412,654258,57918250,0,0,0.5004,0.1637,0.3367,,,1
-821101.945279297,506511.382085757,2898,Unalaska PCE,Unalaska,City of Unalaska,2017,4605,12,757,58,194,1858653,3112240,4970893,55833263,3653739,7454952,2.04,4506931,635361,58523709,0,0,0.3858,0.1306,0.2552,,,1
-821101.945279297,506511.382085757,2899,Unalaska PCE,Unalaska,City of Unalaska,2016,4689,12,725,59,191,1890148,3102498,4992646,43214349,2890749,5538770,1.92,5119700,626403,45675692,0,0,0.3602,0.1033,0.2569,,,1
-821101.945279297,506511.382085757,2900,Unalaska PCE,Unalaska,City of Unalaska,2015,4737,12,715,56,198,1888529,2940424,4828953,44496475,2927558,8153579,2.79,3058342,893568,46834146,0,0,0.3988,0.1537,0.2451,,,1
-821101.945279297,506511.382085757,2901,Unalaska PCE,Unalaska,City of Unalaska,2014,4768,12,709,57,206,1832602,2903987,4736589,45202230,3068848,10121947,3.3,3125652,1063321,48097173,0,0,0.459,0.2241,0.2349,,,1
-821101.945279297,506511.382085757,2902,Unalaska PCE,Unalaska,City of Unalaska,2013,4364,12,696,56,199,1884725,2976755,4861480,45410196,2848151,9916512,3.48,3004904,1065789,44773777,0,0,0.4478,0.2331,0.2147,PLC/Demand Meter/SCADA malfunctions caused reporting errors/excessive line loss,,1
-821101.945279297,506511.382085757,2903,Unalaska PCE,Unalaska,City of Unalaska,2012,4376,12,694,56,203,1921080,2930370,4851450,41719148,2840534,10213985,3.6,1002579,1065287,44932348,0,0,0.5082,0.2404,0.2678,Reported 4 months non-fuel costs,,1
-821101.945279297,506511.382085757,2904,Unalaska PCE,Unalaska,City of Unalaska,2011,3662,,688,55,,1715760,2599496,4315256,35353537,2434061,7294700.14,3,0,732570,36311691,0,2122734,0.4211,0.2141,0.207,Non-Fuel Costs not reported,,1
-821101.945279297,506511.382085757,2905,Unalaska PCE,Unalaska,City of Unalaska,2010,3551,,698,56,,1858179,2877762,4735941,34686872,2175460,4779266.75,2.2,0,545105,28870420,0,8324582,0.4012,0.1579,0.2433,,,1
-821101.945279297,506511.382085757,2906,Unalaska PCE,Unalaska,Unalaska Electric Utility ,2006,4366,,674,55,,1874941,3279095,5154036,36590894,34530085,5469363.18,2.2715,3349422.84,482928.02,34530085,,4896376,0.292,0.07,0.222,All kWhs purchased were diesel generated.,,1
-821101.945279297,506511.382085757,2907,Unalaska PCE,Unalaska,Unalaska Electric Utility ,2001,4283,,432,50,,1558664,2544340,4103004,27126842,2075722,2471411.89,1.19,2829758.29,240806.84,29473890,,,0.2217,0.0216,0.2001,,,1
