X,Y,CommunityName,ReportingPeriod,ReportingYear,GasRetailGal,EntityName,ReportingSeason,ReportingDate,AsOfDate,OBJECTID
-136929.048131091,1645322.79517116,Galena,Jan,2017,6.4,Crowley Marine,Winter,2017/01/15 09:00:00+00,,299
-332652.664299918,1562728.30203533,Unalakleet,Jul,2017,3.94,Unalakleet Native Corporation,Summer,2017/07/15 08:00:00+00,,464
-332652.664299918,1562728.30203533,Unalakleet,Jan,2017,3.94,Unalakleet Native Corporation,Winter,2017/01/15 09:00:00+00,,364
-332652.664299918,1562728.30203533,Unalakleet,Jul,2018,4.137,Unalakleet Native Corporation,Summer,2018/07/15 08:00:00+00,,264
-332652.664299918,1562728.30203533,Unalakleet,Jan,2018,3.94,Unalakleet Native Corporation,Winter,2018/01/15 09:00:00+00,,192
-332652.664299918,1562728.30203533,Unalakleet,Jan,2019,5.25,Unalakleet Native Corporation,Winter,2019/01/15 09:00:00+00,,92
-101341.337283207,2367854.79997794,Utqiagvik,Jan,2018,5.9,Eskimos Inc.,Winter,2018/01/15 09:00:00+00,,195
-101341.337283207,2367854.79997794,Utqiagvik,Jan,2019,5.9,Eskimos Inc.,Winter,2019/01/15 09:00:00+00,,95
-101341.337283207,2367854.79997794,Utqiagvik,Jul,2017,5.9,Eskimos Inc.,Summer,2017/07/15 08:00:00+00,,467
-101341.337283207,2367854.79997794,Utqiagvik,Jan,2017,5.9,Eskimos Inc.,Winter,2017/01/15 09:00:00+00,,367
-101341.337283207,2367854.79997794,Utqiagvik,Jul,2018,5.9,Eskimos Inc.,Summer,2018/07/15 08:00:00+00,,267
409518.872278663,1262298.70131742,Valdez,Jan,2018,3.4,North Pacific,Winter,2018/01/15 09:00:00+00,,196
409518.872278663,1262298.70131742,Valdez,Jan,2019,3.07,North Pacific,Winter,2019/01/15 09:00:00+00,,96
409518.872278663,1262298.70131742,Valdez,Jul,2017,3.08,North Pacific,Summer,2017/07/15 08:00:00+00,,468
409518.872278663,1262298.70131742,Valdez,Jan,2017,2.68,North Pacific,Winter,2017/01/15 09:00:00+00,,368
409518.872278663,1262298.70131742,Valdez,Jul,2018,3.55,North Pacific,Summer,2018/07/15 08:00:00+00,,268
354055.304168875,2041227.33626006,Arctic Village,Jan,2018,10,Everts Fuel,Winter,2018/01/15 09:00:00+00,,108
354055.304168875,2041227.33626006,Arctic Village,Jan,2019,10,Arctic Village Traditional Council,Winter,2019/01/15 09:00:00+00,,8
354055.304168875,2041227.33626006,Arctic Village,Jan,2016,10,Arctic Village Traditional Council,Winter,2016/01/15 09:00:00+00,,480
354055.304168875,2041227.33626006,Arctic Village,Jul,2017,10,Arctic Village Traditional Council,Summer,2017/07/15 08:00:00+00,,380
354055.304168875,2041227.33626006,Arctic Village,Jan,2017,10,Arctic Village Traditional Council,Winter,2017/01/15 09:00:00+00,,280
-70886.7990080763,1642768.92037799,Ruby,Jul,2017,4.6,Dineega Fuel Company,Summer,2017/07/15 08:00:00+00,,447
-70886.7990080763,1642768.92037799,Ruby,Jan,2017,4.6,Dineega Fuel Company,Winter,2017/01/15 09:00:00+00,,347
-70886.7990080763,1642768.92037799,Ruby,Jul,2018,6.5,Dineega Fuel Company,Summer,2018/07/15 08:00:00+00,,247
-70886.7990080763,1642768.92037799,Ruby,Jan,2018,6,Dineega Fuel Company,Winter,2018/01/15 09:00:00+00,,175
-70886.7990080763,1642768.92037799,Ruby,Jan,2019,6.5,Dineega Fuel Company,Winter,2019/01/15 09:00:00+00,,75
-110126.419518891,1751240.80768989,Huslia,Jul,2017,5.5,Huslia Gas and Oil,Summer,2017/07/15 08:00:00+00,,412
-110126.419518891,1751240.80768989,Huslia,Jan,2017,5.5,Huslia Gas and Oil,Winter,2017/01/15 09:00:00+00,,312
-110126.419518891,1751240.80768989,Huslia,Jul,2018,5.5,Huslia Gas and Oil,Summer,2018/07/15 08:00:00+00,,212
-110126.419518891,1751240.80768989,Huslia,Jan,2018,5.5,Huslia Gas and Oil,Winter,2018/01/15 09:00:00+00,,140
-110126.419518891,1751240.80768989,Huslia,Jan,2019,6,Huslia Gas and Oil,Winter,2019/01/15 09:00:00+00,,40
1326319.36788725,846815.094827237,Thorne Bay,Jul,2018,3.763,Bayview,Summer,2018/07/15 08:00:00+00,,260
1326319.36788725,846815.094827237,Thorne Bay,Jan,2018,3.69,Bayview,Winter,2018/01/15 09:00:00+00,,188
1326319.36788725,846815.094827237,Thorne Bay,Jan,2019,4.05,Bayview,Winter,2019/01/15 09:00:00+00,,88
1326319.36788725,846815.094827237,Thorne Bay,Jul,2017,3.35,Petro Marine,Summer,2017/07/15 08:00:00+00,,460
1326319.36788725,846815.094827237,Thorne Bay,Jan,2017,2.97,Bayview,Winter,2017/01/15 09:00:00+00,,360
-422939.120937902,1348502.57937497,Marshall,Jul,2017,4.94,Maserculiq Inc.,Summer,2017/07/15 08:00:00+00,,426
-422939.120937902,1348502.57937497,Marshall,Jan,2017,4.94,Maserculiq Inc.,Winter,2017/01/15 09:00:00+00,,326
-422939.120937902,1348502.57937497,Marshall,Jul,2018,5.81,Maserculiq Inc.,Summer,2018/07/15 08:00:00+00,,226
-422939.120937902,1348502.57937497,Marshall,Jan,2018,5,Maserculiq Inc.,Winter,2018/01/15 09:00:00+00,,154
-422939.120937902,1348502.57937497,Marshall,Jan,2019,6.25,Maserculiq Inc.,Winter,2019/01/15 09:00:00+00,,54
-645492.756304416,1807658.53281773,Wales,Jan,2018,6.5,Wales Native Store,Winter,2018/01/15 09:00:00+00,,198
-645492.756304416,1807658.53281773,Wales,Jan,2019,6.695,Wales Native Store,Winter,2019/01/15 09:00:00+00,,98
-645492.756304416,1807658.53281773,Wales,Jul,2017,7.47,Wales Native Store,Summer,2017/07/15 08:00:00+00,,470
-645492.756304416,1807658.53281773,Wales,Jan,2017,8.24,Wales Native Store,Winter,2017/01/15 09:00:00+00,,370
-645492.756304416,1807658.53281773,Wales,Jul,2018,6.695,Wales Native Store,Summer,2018/07/15 08:00:00+00,,270
439627.705608474,1376652.70899664,Glennallen,Jan,2018,3.44,Crowley Fuel,Winter,2018/01/15 09:00:00+00,,129
439627.705608474,1376652.70899664,Glennallen,Jan,2019,3.15,Crowley Fuel,Winter,2019/01/15 09:00:00+00,,29
439627.705608474,1376652.70899664,Glennallen,Jul,2017,3.28,Crowley Fuel,Summer,2017/07/15 08:00:00+00,,401
439627.705608474,1376652.70899664,Glennallen,Jan,2017,3.15,Service Oil and Gas,Winter,2017/01/15 09:00:00+00,,301
439627.705608474,1376652.70899664,Glennallen,Jul,2018,3.67,Service Oil and Gas,Summer,2018/07/15 08:00:00+00,,201
115434.355028723,2251263.44261842,Nuiqsut,Jan,2019,5,North Slope Borough,Winter,2019/01/15 09:00:00+00,,63
115434.355028723,2251263.44261842,Nuiqsut,Jul,2017,5,Kuukpik Corporation,Summer,2017/07/15 08:00:00+00,,435
115434.355028723,2251263.44261842,Nuiqsut,Jan,2017,5,Kuukpik Corporation,Winter,2017/01/15 09:00:00+00,,335
115434.355028723,2251263.44261842,Nuiqsut,Jul,2018,5,Kuukpik Corporation,Summer,2018/07/15 08:00:00+00,,235
115434.355028723,2251263.44261842,Nuiqsut,Jan,2018,5,Kuukpik Corporation,Winter,2018/01/15 09:00:00+00,,163
331739.412198896,1134592.127647,Chenega,Jan,2017,6.95,Chenega IRA Council,Winter,2017/01/15 09:00:00+00,,286
331739.412198896,1134592.127647,Chenega,Jan,2018,5.95,Chenega IRA Council,Winter,2018/01/15 09:00:00+00,,114
331739.412198896,1134592.127647,Chenega,Jan,2019,5.95,Chenega IRA Council,Winter,2019/01/15 09:00:00+00,,14
331739.412198896,1134592.127647,Chenega,Jan,2016,6.7,Chenega Bay Utility,Winter,2016/01/15 09:00:00+00,,486
331739.412198896,1134592.127647,Chenega,Jul,2017,5.95,Chenega IRA Council,Summer,2017/07/15 08:00:00+00,,386
234989.287041507,1630972.24399515,Nenana,Jul,2017,3.35,Nenana Heating,Summer,2017/07/15 08:00:00+00,,431
234989.287041507,1630972.24399515,Nenana,Jan,2017,3.09,Nenana Heating,Winter,2017/01/15 09:00:00+00,,331
234989.287041507,1630972.24399515,Nenana,Jul,2018,3.7076,Interior Fuel,Summer,2018/07/15 08:00:00+00,,231
234989.287041507,1630972.24399515,Nenana,Jan,2018,3.36,Nenana Heating,Winter,2018/01/15 09:00:00+00,,159
234989.287041507,1630972.24399515,Nenana,Jan,2019,3.5776,Chevron,Winter,2019/01/15 09:00:00+00,,59
402016.95373835,1589787.53174982,Delta Junction,Jan,2017,3,Jack's Gas,Winter,2017/01/15 09:00:00+00,,294
402016.95373835,1589787.53174982,Delta Junction,Jan,2018,3.35,Delta Fuel Company,Winter,2018/01/15 09:00:00+00,,122
402016.95373835,1589787.53174982,Delta Junction,Jan,2019,2.99,Delta Gas,Winter,2019/01/15 09:00:00+00,,22
402016.95373835,1589787.53174982,Delta Junction,Jan,2016,2.69,Delta Fuel Company,Winter,2016/01/15 09:00:00+00,,494
402016.95373835,1589787.53174982,Delta Junction,Jul,2017,2.97,Delta Fuel Company,Summer,2017/07/15 08:00:00+00,,394
-377013.715648148,1906544.48611949,Kotzebue,Jul,2017,5.4,EZ Market,Summer,2017/07/15 08:00:00+00,,422
-377013.715648148,1906544.48611949,Kotzebue,Jul,2018,5.86,Crowley Fuel,Summer,2018/07/15 08:00:00+00,,222
-377013.715648148,1906544.48611949,Kotzebue,Jan,2018,5.69,Crowley Fuel,Winter,2018/01/15 09:00:00+00,,150
-377013.715648148,1906544.48611949,Kotzebue,Jan,2019,6.03,Crowley Fuel,Winter,2019/01/15 09:00:00+00,,50
-377013.715648148,1906544.48611949,Kotzebue,Jan,2017,5.45,Crowley Fuel,Winter,2017/01/15 09:00:00+00,,322
1306628.34428561,932518.315928681,Wrangell,Jan,2018,3.37,Fennimore's Service,Winter,2018/01/15 09:00:00+00,,200
1306628.34428561,932518.315928681,Wrangell,Jan,2019,3.87,Fennimore's Service,Winter,2019/01/15 09:00:00+00,,100
1306628.34428561,932518.315928681,Wrangell,Jul,2017,3.07,Wrangell Oil,Summer,2017/07/15 08:00:00+00,,472
1306628.34428561,932518.315928681,Wrangell,Jan,2017,3.47,Wrangell Oil,Winter,2017/01/15 09:00:00+00,,372
1306628.34428561,932518.315928681,Wrangell,Jul,2018,3.929,Wrangell Oil,Summer,2018/07/15 08:00:00+00,,272
-766479.910475392,525927.743350198,Akutan,Jul,2017,3.55,City of Akutan,Summer,2017/07/15 08:00:00+00,,374
-766479.910475392,525927.743350198,Akutan,Jan,2017,3.8,City of Akutan,Winter,2017/01/15 09:00:00+00,,274
-766479.910475392,525927.743350198,Akutan,Jan,2018,3.55,City of Akutan,Winter,2018/01/15 09:00:00+00,,102
-766479.910475392,525927.743350198,Akutan,Jan,2019,4.11075,City of Akutan,Winter,2019/01/15 09:00:00+00,,2
-766479.910475392,525927.743350198,Akutan,Jan,2016,4.05,City of Akutan,Winter,2016/01/15 09:00:00+00,,474
-42350.9527616402,1049908.85482454,Kokhanok,Jan,2018,6.31,Kokhanok Tribal Council,Winter,2018/01/15 09:00:00+00,,148
-42350.9527616402,1049908.85482454,Kokhanok,Jan,2019,7,Kokhanok Tribal Council,Winter,2019/01/15 09:00:00+00,,48
-42350.9527616402,1049908.85482454,Kokhanok,Jul,2017,6.02,Kokhanok Tribal Council,Summer,2017/07/15 08:00:00+00,,420
-42350.9527616402,1049908.85482454,Kokhanok,Jan,2017,6.02,Kokhanok Tribal Council,Winter,2017/01/15 09:00:00+00,,320
-42350.9527616402,1049908.85482454,Kokhanok,Jul,2018,,Kokhanok Tribal Council,Summer,2018/07/15 08:00:00+00,,220
453138.587430948,1797102.49217214,Circle,Jan,2018,4.2,Steese,Winter,2018/01/15 09:00:00+00,,117
453138.587430948,1797102.49217214,Circle,Jan,2017,2.96,HC Company Store,Winter,2017/01/15 09:00:00+00,,289
453138.587430948,1797102.49217214,Circle,Jul,2017,4,Interior Fuel                          ,Summer,2017/07/15 08:00:00+00,,389
453138.587430948,1797102.49217214,Circle,Jan,2019,3.34,Village of Circle,Winter,2019/01/15 09:00:00+00,,17
453138.587430948,1797102.49217214,Circle,Jan,2016,3.7,Village of Circle,Winter,2016/01/15 09:00:00+00,,489
-420708.278583235,1225426.14136511,Bethel,Jan,2018,4.34,Crowley Fuel,Winter,2018/01/15 09:00:00+00,,112
-420708.278583235,1225426.14136511,Bethel,Jan,2019,4.60782,Crowley Fuel,Winter,2019/01/15 09:00:00+00,,12
-420708.278583235,1225426.14136511,Bethel,Jan,2016,5.75,Crowley Fuel,Winter,2016/01/15 09:00:00+00,,484
-420708.278583235,1225426.14136511,Bethel,Jul,2017,4.67,Crowley Fuel,Summer,2017/07/15 08:00:00+00,,384
-420708.278583235,1225426.14136511,Bethel,Jan,2017,5.02,Crowley Fuel,Winter,2017/01/15 09:00:00+00,,284
-228052.174361995,1604048.17941984,Kaltag,Jan,2019,5.5,Kaltag Cooperative,Winter,2019/01/15 09:00:00+00,,44
-228052.174361995,1604048.17941984,Kaltag,Jul,2017,5,Kaltag Cooperative,Summer,2017/07/15 08:00:00+00,,416
-228052.174361995,1604048.17941984,Kaltag,Jan,2017,5,Kaltag Cooperative,Winter,2017/01/15 09:00:00+00,,316
-228052.174361995,1604048.17941984,Kaltag,Jul,2018,5.5,Kaltag Cooperative,Summer,2018/07/15 08:00:00+00,,216
-228052.174361995,1604048.17941984,Kaltag,Jan,2018,4.75,Kaltag Cooperative,Winter,2018/01/15 09:00:00+00,,144
-541048.640165177,1860130.42371255,Shishmaref,Jan,2017,4.5,Shishmaref Native Store,Winter,2017/01/15 09:00:00+00,,355
-541048.640165177,1860130.42371255,Shishmaref,Jul,2018,4.0685,Shishmaref Native Store,Summer,2018/07/15 08:00:00+00,,255
-541048.640165177,1860130.42371255,Shishmaref,Jan,2018,3.95,Shishmaref Native Store,Winter,2018/01/15 09:00:00+00,,183
-541048.640165177,1860130.42371255,Shishmaref,Jan,2019,4.5217,Shishmaref Native Store,Winter,2019/01/15 09:00:00+00,,83
-541048.640165177,1860130.42371255,Shishmaref,Jul,2017,4.59,Shishmaref Native Store,Summer,2017/07/15 08:00:00+00,,455
-364120.520402744,1024741.77608156,Togiak,Jan,2019,5.95,Togiak Natives Limited,Winter,2019/01/15 09:00:00+00,,89
-364120.520402744,1024741.77608156,Togiak,Jul,2017,5.52,Togiak Natives Limited,Summer,2017/07/15 08:00:00+00,,461
-364120.520402744,1024741.77608156,Togiak,Jan,2017,4.73,Togiak Natives Limited,Winter,2017/01/15 09:00:00+00,,361
-364120.520402744,1024741.77608156,Togiak,Jul,2018,5.93,Togiak Natives Limited,Summer,2018/07/15 08:00:00+00,,261
-364120.520402744,1024741.77608156,Togiak,Jan,2018,5.56,Togiak Natives Limited,Winter,2018/01/15 09:00:00+00,,189
218083.07061332,1695656.59737064,Minto,Jan,2018,4,North Fork Store,Winter,2018/01/15 09:00:00+00,,156
218083.07061332,1695656.59737064,Minto,Jul,2017,4,North Fork Store,Summer,2017/07/15 08:00:00+00,,428
218083.07061332,1695656.59737064,Minto,Jan,2017,3.9,North Fork Store,Winter,2017/01/15 09:00:00+00,,328
218083.07061332,1695656.59737064,Minto,Jan,2019,4,North Fork Store,Winter,2019/01/15 09:00:00+00,,56
218083.07061332,1695656.59737064,Minto,Jul,2018,4.7895,North Fork Store,Summer,2018/07/15 08:00:00+00,,228
-431919.643857906,1649447.6365716,Golovin,Jul,2017,4,Golovin Public Utilities,Summer,2017/07/15 08:00:00+00,,402
-431919.643857906,1649447.6365716,Golovin,Jan,2017,4,Golovin Public Utilities,Winter,2017/01/15 09:00:00+00,,302
-431919.643857906,1649447.6365716,Golovin,Jul,2018,3.7,Golovin Public Utilities,Summer,2018/07/15 08:00:00+00,,202
-431919.643857906,1649447.6365716,Golovin,Jan,2018,3.7,Golovin Public Utilities,Winter,2018/01/15 09:00:00+00,,130
-431919.643857906,1649447.6365716,Golovin,Jan,2019,3.7,Golovin Public Utilities,Winter,2019/01/15 09:00:00+00,,30
-316464.020166387,1423712.40568258,Anvik,Jan,2017,5.5,Deloyges Inc.,Winter,2017/01/15 09:00:00+00,,279
-316464.020166387,1423712.40568258,Anvik,Jan,2018,5.5,Deloyges Inc.,Winter,2018/01/15 09:00:00+00,,107
-316464.020166387,1423712.40568258,Anvik,Jan,2019,5.5,Deloyges Inc.,Winter,2019/01/15 09:00:00+00,,7
-316464.020166387,1423712.40568258,Anvik,Jan,2016,6,Deloyges Inc.,Winter,2016/01/15 09:00:00+00,,479
-316464.020166387,1423712.40568258,Anvik,Jul,2017,5.5,Deloyges Inc.,Summer,2017/07/15 08:00:00+00,,379
-574543.17179758,1754008.50735403,Teller,Jul,2017,6.13,City of Teller,Summer,2017/07/15 08:00:00+00,,459
-574543.17179758,1754008.50735403,Teller,Jan,2017,7.44,Teller Native Fuel Business,Winter,2017/01/15 09:00:00+00,,359
-574543.17179758,1754008.50735403,Teller,Jul,2018,5.7886,Teller Native Fuel Business,Summer,2018/07/15 08:00:00+00,,259
-574543.17179758,1754008.50735403,Teller,Jan,2018,6.13,Teller Native Fuel Business,Winter,2018/01/15 09:00:00+00,,187
-574543.17179758,1754008.50735403,Teller,Jan,2019,5.79,Teller Native Fuel Business,Winter,2019/01/15 09:00:00+00,,87
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2017,4.65,KWIK Marina Inc.,Winter,2017/01/15 09:00:00+00,,324
-509341.421585239,1133719.63178881,Kwigillingok,Jul,2018,5.95,KWIK Marina Inc.,Summer,2018/07/15 08:00:00+00,,224
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2018,4.92,KWIK Marina Inc.,Winter,2018/01/15 09:00:00+00,,152
-509341.421585239,1133719.63178881,Kwigillingok,Jan,2019,5.95,KWIK Marina Inc.,Winter,2019/01/15 09:00:00+00,,52
-509341.421585239,1133719.63178881,Kwigillingok,Jul,2017,4.95,KWIK Marina Inc.,Summer,2017/07/15 08:00:00+00,,424
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2018,5.51,Nunapitchuk Ltd.,Winter,2018/01/15 09:00:00+00,,165
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2019,5.73,Nunapitchuk Ltd.,Winter,2019/01/15 09:00:00+00,,65
-456125.054896778,1241722.08129476,Nunapitchuk,Jul,2017,5.51,Nunapitchuk Ltd.,Summer,2017/07/15 08:00:00+00,,437
-456125.054896778,1241722.08129476,Nunapitchuk,Jan,2017,5.51,Nunapitchuk Ltd.,Winter,2017/01/15 09:00:00+00,,337
-456125.054896778,1241722.08129476,Nunapitchuk,Jul,2018,5.73,Nunapitchuk Ltd.,Summer,2018/07/15 08:00:00+00,,237
-526202.60112902,2093518.87211088,Point Hope,Jan,2018,4.67,Tigara Corporation,Winter,2018/01/15 09:00:00+00,,172
-526202.60112902,2093518.87211088,Point Hope,Jan,2019,5.17,Tigara Corporation,Winter,2019/01/15 09:00:00+00,,72
-526202.60112902,2093518.87211088,Point Hope,Jul,2017,4.67,Tigara Corporation,Summer,2017/07/15 08:00:00+00,,444
-526202.60112902,2093518.87211088,Point Hope,Jan,2017,5.76,Tigara Corporation,Winter,2017/01/15 09:00:00+00,,344
-526202.60112902,2093518.87211088,Point Hope,Jul,2018,5.17,Tigara Corporation,Summer,2018/07/15 08:00:00+00,,244
231980.126647679,1606209.55215741,Anderson,Jan,2018,3.36,Nenana Heating,Winter,2018/01/15 09:00:00+00,,105
231980.126647679,1606209.55215741,Anderson,Jan,2019,3.45,Nenana Heating,Winter,2019/01/15 09:00:00+00,,5
231980.126647679,1606209.55215741,Anderson,Jan,2016,3.13,Nenana Heating,Winter,2016/01/15 09:00:00+00,,477
231980.126647679,1606209.55215741,Anderson,Jul,2017,3.08,Nenana Heating,Summer,2017/07/15 08:00:00+00,,377
231980.126647679,1606209.55215741,Anderson,Jan,2017,3.14,Nenana Heating,Winter,2017/01/15 09:00:00+00,,277
604270.153138677,1705897.93684688,Eagle,Jan,2018,3.95,Telegraph Hill Services,Winter,2018/01/15 09:00:00+00,,124
604270.153138677,1705897.93684688,Eagle,Jan,2019,4.5,Eagle Trading,Winter,2019/01/15 09:00:00+00,,24
604270.153138677,1705897.93684688,Eagle,Jan,2016,5,Telegraph Hill Services,Winter,2016/01/15 09:00:00+00,,496
604270.153138677,1705897.93684688,Eagle,Jul,2017,3.95,Telegraph Hill Services,Summer,2017/07/15 08:00:00+00,,396
604270.153138677,1705897.93684688,Eagle,Jan,2017,3.95,Telegraph Hill Services,Winter,2017/01/15 09:00:00+00,,296
1050532.36181576,1080255.03184299,Gustavus,Jul,2017,3.58,Gustavus Dray ,Summer,2017/07/15 08:00:00+00,,405
1050532.36181576,1080255.03184299,Gustavus,Jan,2018,3.89,Gustavus Dray ,Winter,2018/01/15 09:00:00+00,,133
1050532.36181576,1080255.03184299,Gustavus,Jan,2017,3.39,Gustavus Dray ,Winter,2017/01/15 09:00:00+00,,305
1050532.36181576,1080255.03184299,Gustavus,Jul,2018,4.3157,Gustavus Dray ,Summer,2018/07/15 08:00:00+00,,205
1050532.36181576,1080255.03184299,Gustavus,Jan,2019,4.19,Gustavus Dray ,Winter,2019/01/15 09:00:00+00,,33
-80396.1108252345,1443158.11815246,McGrath,Jan,2018,6.49,Crowley Fuel,Winter,2018/01/15 09:00:00+00,,155
-80396.1108252345,1443158.11815246,McGrath,Jan,2019,7.13,Northern Petroleum,Winter,2019/01/15 09:00:00+00,,55
-80396.1108252345,1443158.11815246,McGrath,Jul,2017,6.23,Crowley Fuel,Summer,2017/07/15 08:00:00+00,,427
-80396.1108252345,1443158.11815246,McGrath,Jan,2017,6.32,Crowley Fuel,Winter,2017/01/15 09:00:00+00,,327
-80396.1108252345,1443158.11815246,McGrath,Jul,2018,6.96,Crowley Fuel,Summer,2018/07/15 08:00:00+00,,227
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2018,5.27,Qinarmiut Corporation,Winter,2018/01/15 09:00:00+00,,191
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2019,5.05,Qinarmiut Corporation,Winter,2019/01/15 09:00:00+00,,91
-475945.642041781,1181762.44420864,Tuntutuliak,Jul,2017,5.27,Qinarmiut Corporation,Summer,2017/07/15 08:00:00+00,,463
-475945.642041781,1181762.44420864,Tuntutuliak,Jan,2017,5.33,Qinarmiut Corporation,Winter,2017/01/15 09:00:00+00,,363
-475945.642041781,1181762.44420864,Tuntutuliak,Jul,2018,5.05,Qinarmiut Corporation,Summer,2018/07/15 08:00:00+00,,263
66076.0433834472,874380.056336525,Port Lions,Jan,2018,3.75,Kizhuyak Oil Sales,Winter,2018/01/15 09:00:00+00,,173
66076.0433834472,874380.056336525,Port Lions,Jul,2017,3.75,Kizhuyak Oil Sales,Summer,2017/07/15 08:00:00+00,,445
66076.0433834472,874380.056336525,Port Lions,Jan,2019,4.51,Kizhuyak Oil Sales,Winter,2019/01/15 09:00:00+00,,73
66076.0433834472,874380.056336525,Port Lions,Jul,2018,4.51,Kizhuyak Oil Sales,Summer,2018/07/15 08:00:00+00,,245
66076.0433834472,874380.056336525,Port Lions,Jan,2017,3.75,Kizhuyak Oil Sales,Winter,2017/01/15 09:00:00+00,,345
138629.431092521,1075412.72159425,Homer,Jan,2018,3.36,Home Run Oil,Winter,2018/01/15 09:00:00+00,,136
138629.431092521,1075412.72159425,Homer,Jan,2019,3.24,Home Run Oil,Winter,2019/01/15 09:00:00+00,,36
138629.431092521,1075412.72159425,Homer,Jul,2017,2.869,Home Run Oil,Summer,2017/07/15 08:00:00+00,,408
138629.431092521,1075412.72159425,Homer,Jan,2017,2.92,Home Run Oil,Winter,2017/01/15 09:00:00+00,,308
138629.431092521,1075412.72159425,Homer,Jul,2018,3.46,Home Run Oil,Summer,2018/07/15 08:00:00+00,,208
-334222.042316608,1300232.52489235,Upper Kalskag,Jul,2017,5.7,City of Upper Kalskag,Summer,2017/07/15 08:00:00+00,,466
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2017,6,City of Upper Kalskag,Winter,2017/01/15 09:00:00+00,,366
-334222.042316608,1300232.52489235,Upper Kalskag,Jul,2018,5.7,City of Upper Kalskag,Summer,2018/07/15 08:00:00+00,,266
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2018,5.7,City of Upper Kalskag,Winter,2018/01/15 09:00:00+00,,194
-334222.042316608,1300232.52489235,Upper Kalskag,Jan,2019,5.7,City of Upper Kalskag,Winter,2019/01/15 09:00:00+00,,94
-446969.846134871,1236061.98697927,Atmautluak,Jan,2018,5.5,Atmautluak Limited,Winter,2018/01/15 09:00:00+00,,110
